offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
133452,0x2094C,5,ST_TS,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002653,,133452,0x2094C,string,string_table,ST_TS,449,0x20790..0x20A6C,Function_449,[],"['WP_DYN2', 'WP_PYR', 'WP_PYR2', 'ST_TF', 'ST_TH', 'ST_TS', 'ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS']",[],"['0x208CC', '0x208E1', '0x208E4', '0x208F8', '0x208FB', '0x20910', '0x20913', '0x20927', '0x2092A', '0x2093E', '0x20941', '0x20955']",ST_TS,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133475,0x20963,5,ST_TW,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002654,,133475,0x20963,string,string_table,ST_TW,449,0x20790..0x20A6C,Function_449,[],"['WP_PYR', 'WP_PYR2', 'ST_TF', 'ST_TH', 'ST_TS', 'ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01']",[],"['0x208E4', '0x208F8', '0x208FB', '0x20910', '0x20913', '0x20927', '0x2092A', '0x2093E', '0x20941', '0x20955', '0x20958', '0x2096C']",ST_TW,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133498,0x2097A,5,ST_RH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002655,,133498,0x2097A,string,string_table,ST_RH,449,0x20790..0x20A6C,Function_449,[],"['WP_PYR2', 'ST_TF', 'ST_TH', 'ST_TS', 'ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH']",[],"['0x208FB', '0x20910', '0x20913', '0x20927', '0x2092A', '0x2093E', '0x20941', '0x20955', '0x20958', '0x2096C', '0x2096F', '0x20983']",ST_RH,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133521,0x20991,5,ST_RW,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002656,,133521,0x20991,string,string_table,ST_RW,449,0x20790..0x20A6C,Function_449,[],"['ST_TF', 'ST_TH', 'ST_TS', 'ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02']",[],"['0x20913', '0x20927', '0x2092A', '0x2093E', '0x20941', '0x20955', '0x20958', '0x2096C', '0x2096F', '0x20983', '0x20986', '0x2099A']",ST_RW,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133544,0x209A8,5,ST_RC,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002657,,133544,0x209A8,string,string_table,ST_RC,449,0x20790..0x20A6C,Function_449,[],"['ST_TH', 'ST_TS', 'ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU']",[],"['0x2092A', '0x2093E', '0x20941', '0x20955', '0x20958', '0x2096C', '0x2096F', '0x20983', '0x20986', '0x2099A', '0x2099D', '0x209B1']",ST_RC,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133567,0x209BF,5,ST_FD,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002658,,133567,0x209BF,string,string_table,ST_FD,449,0x20790..0x20A6C,Function_449,[],"['ST_TS', 'ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03']",[],"['0x20941', '0x20955', '0x20958', '0x2096C', '0x2096F', '0x20983', '0x20986', '0x2099A', '0x2099D', '0x209B1', '0x209B4', '0x209C8']",ST_FD,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133592,0x209D8,5,AM_SS,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002659,,133592,0x209D8,string,string_table,AM_SS,449,0x20790..0x20A6C,Function_449,[],"['ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH']",[],"['0x20958', '0x2096C', '0x2096F', '0x20983', '0x20986', '0x2099A', '0x2099D', '0x209B1', '0x209B4', '0x209C8', '0x209CB', '0x209CE']",AM_SS,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133602,0x209E2,12,challenge_01,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002660,,133602,0x209E2,string,string_table,challenge_01,449,0x20790..0x20A6C,Function_449,[],"['ST_TW', 'ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH']",[],"['0x2096C', '0x2096F', '0x20983', '0x20986', '0x2099A', '0x2099D', '0x209B1', '0x209B4', '0x209C8', '0x209CB', '0x209CE', '0x209EF']",challenge_01,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133625,0x209F9,5,AM_MH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002661,,133625,0x209F9,string,string_table,AM_MH,449,0x20790..0x20A6C,Function_449,[],"['ST_RH', 'ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04']",[],"['0x20983', '0x20986', '0x2099A', '0x2099D', '0x209B1', '0x209B4', '0x209C8', '0x209CB', '0x209CE', '0x209EF', '0x20A10', '0x20A31']",AM_MH,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133635,0x20A03,12,challenge_02,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002662,,133635,0x20A03,string,string_table,challenge_02,449,0x20790..0x20A6C,Function_449,[],"['ST_RW', 'ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R']",[],"['0x20983', '0x20986', '0x2099A', '0x2099D', '0x209B1', '0x209B4', '0x209C8', '0x209CB', '0x209CE', '0x209EF', '0x20A10', '0x20A31']",challenge_02,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133658,0x20A1A,5,AM_SU,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002663,,133658,0x20A1A,string,string_table,AM_SU,449,0x20790..0x20A6C,Function_449,[],"['ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R']",[],"['0x2099A', '0x2099D', '0x209B1', '0x209B4', '0x209C8', '0x209CB', '0x209CE', '0x209EF', '0x20A10', '0x20A31', '0x20A52', '0x20A57']",AM_SU,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133668,0x20A24,12,challenge_03,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002664,,133668,0x20A24,string,string_table,challenge_03,449,0x20790..0x20A6C,Function_449,[],"['ST_RC', 'ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R']",[],"['0x209B1', '0x209B4', '0x209C8', '0x209CB', '0x209CE', '0x209EF', '0x20A10', '0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D']",challenge_03,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133691,0x20A3B,5,AM_TH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002665,,133691,0x20A3B,string,string_table,AM_TH,449,0x20790..0x20A6C,Function_449,[],"['ST_FD', 'AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER']",['0x20AA6'],"['0x209C8', '0x209CB', '0x209CE', '0x209EF', '0x20A10', '0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65']",AM_TH,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133701,0x20A45,12,challenge_04,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002666,,133701,0x20A45,string,string_table,challenge_04,449,0x20790..0x20A6C,Function_449,[],"['AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER', ':9? P']",['0x20AA6'],"['0x209C8', '0x209CB', '0x209CE', '0x209EF', '0x20A10', '0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65']",challenge_04,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133716,0x20A54,4,O% R,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002667,,133716,0x20A54,string,string_table,O% R,449,0x20790..0x20A6C,Function_449,[],"['AM_SS', 'challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER', ':9? P']","['0x20AA6', '0x20AC8', '0x20AD0']","['0x209EF', '0x20A10', '0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B']",O% R,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133727,0x20A5F,4,v%@R,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002668,,133727,0x20A5F,string,string_table,v%@R,449,0x20790..0x20A6C,Function_449,[],"['challenge_01', 'AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER', ':9? P', '$:9> ,']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA']","['0x209EF', '0x20A10', '0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B']",v%@R,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133747,0x20A73,5,AM_ER,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002669,,133747,0x20A73,string,string_table,AM_ER,450,0x20A6C..0x20B33,Function_450,[],"['AM_MH', 'challenge_02', 'AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2']","['0x20A10', '0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4']",AM_ER,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133785,0x20A99,12,challenge_01,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002670,,133785,0x20A99,string,string_table,challenge_01,450,0x20A6C..0x20B33,Function_450,[],"['AM_SU', 'challenge_03', 'AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12']","['0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC']",challenge_01,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133801,0x20AA9,5,:9? P,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002671,,133801,0x20AA9,string,string_table,:9? P,450,0x20A6C..0x20B33,Function_450,[],"['AM_TH', 'challenge_04', 'O% R', 'v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12']","['0x20A31', '0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC']",:9? P,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133827,0x20AC3,6,"$:9> ,",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002672,,133827,0x20AC3,string,string_table,"$:9> ,",450,0x20A6C..0x20B33,Function_450,[],"['challenge_04', 'O% R', 'v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1']","$:9> ,",string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133835,0x20ACB,4,:9> ,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002673,,133835,0x20ACB,string,string_table,:9> ,450,0x20A6C..0x20B33,Function_450,[],"['O% R', 'v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A52', '0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1']",:9> ,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133843,0x20AD3,4,:9> ,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002674,,133843,0x20AD3,string,string_table,:9> ,450,0x20A6C..0x20B33,Function_450,[],"['O% R', 'v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A57', '0x20A5A', '0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1', '0x20AE5']",:9> ,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133853,0x20ADD,4,:9> ,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002675,,133853,0x20ADD,string,string_table,:9> ,450,0x20A6C..0x20B33,Function_450,[],"['v%@R', 'AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A5D', '0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1', '0x20AE5', '0x20AEE', '0x20AF1']",:9> ,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133858,0x20AE2,9,",DZSH;:9>",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002676,,133858,0x20AE2,string,string_table,",DZSH;:9>",450,0x20A6C..0x20B33,Function_450,[],"['AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A62', '0x20A65', '0x20A68', '0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1', '0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4']",",DZSH;:9>",string,9,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133873,0x20AF1,4,S6Jb,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002677,,133873,0x20AF1,string,string_table,S6Jb,450,0x20A6C..0x20B33,Function_450,[],"['AM_ER', 'challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1', '0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C']",S6Jb,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133884,0x20AFC,7,:9> :9>,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002678,,133884,0x20AFC,string,string_table,:9> :9>,450,0x20A6C..0x20B33,Function_450,[],"['challenge_01', ':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20A88', '0x20A8B', '0x20AB4', '0x20ABC', '0x20AC1', '0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C']",:9> :9>,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133914,0x20B1A,14,AM_OBJSETER_SP,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002679,,133914,0x20B1A,string,string_table,AM_OBJSETER_SP,450,0x20A6C..0x20B33,Function_450,[],"[':9? P', '$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM']","['0x20AA6', '0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E']","['0x20AB4', '0x20ABC', '0x20AC1', '0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95']",AM_OBJSETER_SP,string,14,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133951,0x20B3F,6,<^;^OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002680,,133951,0x20B3F,string,string_table,<^;^OT,451,0x20B33..0x20B76,Function_451,[],"['$:9> ,', ':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01']","['0x20AC8', '0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E', '0x20BB0']","['0x20AC1', '0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95', '0x20BBE']",<^;^OT,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133966,0x20B4E,4,;^OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002681,,133966,0x20B4E,string,string_table,;^OT,451,0x20B33..0x20B76,Function_451,[],"[':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01']","['0x20AD0', '0x20ADA', '0x20AE2', '0x20B06', '0x20B12', '0x20B2E', '0x20BB0']","['0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB']",;^OT,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133979,0x20B5B,4,;^OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002682,,133979,0x20B5B,string,string_table,;^OT,451,0x20B33..0x20B76,Function_451,[],"[':9> ', ',DZSH;:9>', 'S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01']","['0x20AE2', '0x20B06', '0x20B12', '0x20B2E', '0x20BB0', '0x20BD2', '0x20BDA']","['0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB']",;^OT,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
133988,0x20B64,8,:9?$;^OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002683,,133988,0x20B64,string,string_table,:9?$;^OT,451,0x20B33..0x20B76,Function_451,[],"['S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01']","['0x20B06', '0x20B12', '0x20B2E', '0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4']","['0x20AE5', '0x20AEE', '0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB']",:9?$;^OT,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134001,0x20B71,6,:9?(z-,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002684,,134001,0x20B71,string,string_table,:9?(z-,451,0x20B33..0x20B76,Function_451,[],"['S6Jb', ':9> :9>', 'AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01', ',DZSV']","['0x20B06', '0x20B12', '0x20B2E', '0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC']","['0x20AF1', '0x20AF4', '0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB', '0x20BEF']",:9?(z-,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134013,0x20B7D,5,AM_TM,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002685,,134013,0x20B7D,string,string_table,AM_TM,452,0x20B76..0x20C3D,Function_452,[],"['AM_OBJSETER_SP', '<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01', ',DZSV', 'SVHb', 'AM_OBJSETTM_SP']","['0x20B06', '0x20B12', '0x20B2E', '0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC']","['0x20B09', '0x20B15', '0x20B3C', '0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB', '0x20BEF', '0x20BF8', '0x20BFB']",AM_TM,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
