offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
77320,0x12E08,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001795,,77320,0x12E08,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['AmbientMissions_Iterator', 'NHIL', '%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",['0x12DA4'],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77327,0x12E0F,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001796,,77327,0x12E0F,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['NHIL', '%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",['0x12DA4'],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77353,0x12E29,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001797,,77353,0x12E29,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['NHIL', '%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77360,0x12E30,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001798,,77360,0x12E30,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['NHIL', '%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77386,0x12E4A,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001799,,77386,0x12E4A,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['NHIL', '%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77393,0x12E51,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001800,,77393,0x12E51,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['NHIL', '%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77419,0x12E6B,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001801,,77419,0x12E6B,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12DED', '0x12DF0', '0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77426,0x12E72,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001802,,77426,0x12E72,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12DF3', '0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77452,0x12E8C,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001803,,77452,0x12E8C,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77459,0x12E93,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001804,,77459,0x12E93,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E1A', '0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77485,0x12EAD,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001805,,77485,0x12EAD,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77492,0x12EB4,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001806,,77492,0x12EB4,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E3B', '0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77518,0x12ECE,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001807,,77518,0x12ECE,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77525,0x12ED5,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001808,,77525,0x12ED5,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E5C', '0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77551,0x12EEF,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001809,,77551,0x12EEF,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77558,0x12EF6,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001810,,77558,0x12EF6,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E7D', '0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77584,0x12F10,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001811,,77584,0x12F10,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77591,0x12F17,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001812,,77591,0x12F17,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12E9E', '0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77617,0x12F31,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001813,,77617,0x12F31,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77624,0x12F38,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001814,,77624,0x12F38,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12EBF', '0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77650,0x12F52,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001815,,77650,0x12F52,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77657,0x12F59,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001816,,77657,0x12F59,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12EE0', '0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77683,0x12F73,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001817,,77683,0x12F73,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77690,0x12F7A,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001818,,77690,0x12F7A,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F01', '0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77716,0x12F94,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001819,,77716,0x12F94,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77723,0x12F9B,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001820,,77723,0x12F9B,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F22', '0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77749,0x12FB5,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001821,,77749,0x12FB5,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77756,0x12FBC,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001822,,77756,0x12FBC,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F43', '0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77782,0x12FD6,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001823,,77782,0x12FD6,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77789,0x12FDD,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001824,,77789,0x12FDD,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F64', '0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77815,0x12FF7,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001825,,77815,0x12FF7,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77822,0x12FFE,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001826,,77822,0x12FFE,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12F85', '0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77848,0x13018,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001827,,77848,0x13018,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77855,0x1301F,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001828,,77855,0x1301F,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12FA6', '0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77881,0x13039,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001829,,77881,0x13039,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77888,0x13040,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001830,,77888,0x13040,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12FC7', '0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77914,0x1305A,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001831,,77914,0x1305A,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77921,0x13061,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001832,,77921,0x13061,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x12FE8', '0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77947,0x1307B,4,%2)B,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001833,,77947,0x1307B,string,string_table,%2)B,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF', '0x130F0']",%2)B,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77954,0x13082,4,%d)C,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001834,,77954,0x13082,string,string_table,%d)C,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x13009', '0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF', '0x130F0']",%d)C,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77980,0x1309C,5,%2)C/,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001835,,77980,0x1309C,string,string_table,%2)C/,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF', '0x130F0', '0x13111']",%2)C/,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
77987,0x130A3,5,%d)Cz,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001836,,77987,0x130A3,string,string_table,%d)Cz,461,0x12DF7..0x1386F,Function_461,[],"['%2)B', '%d)C', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x1302A', '0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF', '0x130F0', '0x13111']",%d)Cz,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
78013,0x130BD,5,%2)C/,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001837,,78013,0x130BD,string,string_table,%2)C/,461,0x12DF7..0x1386F,Function_461,[],"['%d)C', '%2)B', '%2)C/', '%d)Cz', '2S8o%', '2S8o', '&dd,', '&2d,']",[],"['0x1304B', '0x1306C', '0x1308D', '0x130AE', '0x130CF', '0x130F0', '0x13111', '0x13132']",%2)C/,string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
